"Y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16"
"D",-0.409334263899792,-0.1822851027607,-0.177305915928913,0.230000610398332,0.547371392486361,0.611949964057224,-0.603793172422703,-0.264854678084208,1.02332641468572,0.238769704230596,0.747954079473116,1.08089264585222,-0.530993229746603,0.441528355728482,0.648398033533573,0.958175192491627
"A",-0.069358461025708,0.631837523255752,1.00380561655306,0.739377392833422,-0.249615137628657,0.589508744462025,1.3312640446573,0.476333388201126,0.598543646646737,1.30789242254712,0.782503259621669,-0.331657535887304,0.764290585753093,-0.125456599474482,0.178365251055573,0.634780394470752
"E",0.365993289804502,0.160298200850764,-1.81220229893005,-0.537407273251735,-2.16119213212306,-0.592307406413877,-0.0521525052230405,0.111458987219319,-0.73532031112536,-2.33724064494839,-2.51631942765806,-0.747418750393318,-0.128824750460496,-0.575223195904057,-0.568338418429614,-1.17014594256594
"B",-0.155500199216609,1.09210483718047,0.0554843268348979,0.917813600212314,-0.229385887498752,0.607185238082189,1.20771530362486,0.686795319707895,-0.353554483698789,0.566557751868801,-0.572463796996798,-0.739743926453607,1.02259731586424,-1.02060435816445,-0.286624459816735,0.19313046062194
"B",0.345866634604157,-0.0780966284229314,-1.19716501023629,-0.268748573429942,-0.617392213518414,0.446867368249708,-0.0836161777496201,-0.186258132759895,0.573766687263535,-0.620758757795141,-0.468168717356667,0.133096800491325,0.14174908546127,0.197585628033886,0.0980827133418899,-0.0448050049201337
"D",-0.762477899936906,-0.273957983480081,0.777759658302887,-0.0266227522998767,0.842544600277973,-1.11584592815754,-0.511853478967157,0.00784565076681379,1.39785928195315,0.998420584961247,0.494299029004968,0.666641778146653,-0.430834456981658,-0.920449837520099,0.0385872939256092,1.00122193168277
"D",-0.288453209396619,-0.361731157297002,-0.169990957934681,0.0402410826149722,-0.853127004904997,1.28357327633495,-0.321098854762954,0.674288390716148,0.12428575025703,-0.972949355318205,-0.272055293425907,1.29710843792575,-0.262342482926363,-0.807524668707913,-0.504526116101356,0.233382381527079
"E",1.19950040247308,0.181932898032152,0.398619212746024,0.435900901557466,-0.214295952237218,0.237917584262237,-0.0443699270986852,1.50076350538165,0.0395361528077444,0.192158032769338,0.160784316216929,-0.350620039769555,0.813096384492705,0.455340971467703,0.892156723319273,-0.798098424815322
"C",-2.5270627120907,-1.29031253712567,-0.440365658246075,-0.469063432246442,-0.0106341511043299,-1.97915141271636,-1.37162157823167,-1.58401597394151,-0.988339972988655,-0.960778586423957,-1.38928051808185,-0.157951020060686,-1.51812249014229,-1.512129766184,-1.46832038330247,0.0794777857842923
"D",-0.0285399085531932,0.154363233095784,0.600986380402442,-0.0773764140558277,0.79732647318313,1.0236773621906,0.0153591668476538,0.385358972251772,0.4846153319251,1.39766540691157,1.47059633114711,0.356451808938769,-0.357985808593892,-0.554401171696785,-0.748965484479904,-0.121615110282239
"D",-1.00212323506203,0.247699722938728,0.580158238499822,-0.427863648033619,-1.71865373407334,-1.58601562486736,-1.14353815016079,-2.07887268220973,1.05957263224429,-0.909066493026627,0.314550924579911,0.624754605097281,0.336918625951391,-0.710968066580931,0.225853893804166,-1.54203002065072
"D",0.141563348408711,0.475183401963215,0.860524551306687,-0.0520288455142404,0.200823623122374,1.19576936223459,0.143940892380478,-0.455834662507677,1.6047235183129,1.25425887373213,1.24277462946607,1.18442126353918,0.125664040641457,0.123509271158902,0.274666344579476,1.18571589528574
"D",-0.468996141358559,0.450924393872609,0.404645874634835,0.547623827044841,1.75626905597114,2.06181185225718,-0.660785205076999,-0.656922263560032,-0.395213602814366,0.666691162808019,1.56937128550303,1.60147991252134,0.53728700203022,-0.275129077326601,0.804945389350126,0.889481500935553
"A",-0.0102647095268883,0.579475945404439,1.63280332214582,-0.23388030577166,-0.180132998869382,0.67147426987493,0.721465837934478,-0.401131513892272,0.471830273807925,0.760094896639942,1.49770741417998,1.1416558271521,0.504283856171871,-0.788571944452334,0.464107626165449,0.937503343555125
"A",1.5891540621291,0.7197606787354,0.595282415757423,-0.159885714423363,-0.142417197786518,-0.0438827181211001,0.0210187679442061,-0.183448180139329,1.55763311321,0.145768880352444,0.710760713943436,0.803710740419721,1.44299137086437,1.00849221085418,1.43687499368893,-0.23045612135731
"C",-1.67500643102426,-1.56264968877226,-0.327372059264004,-1.3382928266774,0.392378749456507,-1.20516576499951,-1.61489168612717,-1.81264580370693,-1.48954944423425,-0.498928280097176,-0.434924734814495,-0.138888713526424,-1.69981911124418,-1.17119395400862,-1.73769730946775,-0.533326166140945
"E",0.54847707847225,-0.0809341084013492,-0.422606674595365,0.506960090414256,-0.361943320160011,-1.9931980362855,0.131057655163349,0.464330960097413,-0.763705871546566,-0.965495055367395,-1.22728452443688,-1.60826652532149,0.252195396547594,1.40196278035609,0.405443752869438,-1.56330659635086
"E",-0.0634955164745833,0.271101923155024,-0.245477203680409,0.895703016549173,-1.526976099403,-1.70156231589415,-0.149859577829679,0.474265521189123,-0.657674982822945,-1.12854965732953,-2.10014891269853,-1.49728930303939,0.390866781892,0.401064838770492,0.121836982375475,-1.54224902980295
"D",-0.812839238203651,-0.25587744252462,1.12006952517011,0.297610698008185,0.634022486926138,1.01378353248062,-0.370318335158433,-0.448317012647019,-0.546304730263618,2.00744593134305,1.12965774547316,-0.449025454653235,-1.02005088460519,0.325647214661378,-0.431133274719367,0.49750415033138
"B",0.686736442795925,0.700105040903078,-0.190752856819396,-0.216835870384827,0.940287977569576,-0.268959694871705,0.687628541741629,0.251317192703491,0.768804482230184,-0.210852296058458,0.628673691213993,0.794575471005571,-0.262624874864913,0.263139159897513,-0.108379187522317,0.118199911417091
"E",-0.475755975115488,-0.122838684821811,-0.672738151973762,-0.315297166457874,-1.03653833106822,-1.25339992327918,-0.200141799972252,-0.339905051468787,-0.930200525260655,-0.966446247859183,-0.567359500986657,-1.19771168249543,-0.769145647203434,-0.313049185404577,-0.93714850905179,-2.00219439984683
"D",0.57935775247788,-0.324543050731867,0.235641430805671,-0.574498121949669,-0.35002880115205,1.53366993209631,-0.827502816652356,0.287881774507226,0.466083826157888,1.21442927985003,-0.13034737749878,-0.168297228319248,-0.142083051975423,0.0225660043753703,0.122180689629781,0.835713119664752
"B",0.459070778927747,1.12729296239227,-0.322161526426961,0.366693028358023,-0.668000259996153,0.792906635252667,0.714633210569907,0.183696474838635,0.924047864585609,0.106560309980203,0.104074674563241,0.215513830522707,0.866245371247217,-0.243482108333239,0.963048391635168,0.506545632646113
"A",0.71449674985403,0.0734005441558872,0.854305151469083,-0.138710263763186,0.070608810000391,0.803593195203678,0.33557277981931,0.141130678983043,-0.107316050278089,1.05063642136145,0.170107056887626,-0.226209380526655,0.719121995182007,0.2330420888714,0.220323160935481,0.619247088628523
"A",1.84914522795181,1.96922979079638,0.636185060797536,1.23175018248462,0.707564158750793,1.40040224329547,2.01503308732408,1.38594848932795,0.224430994929584,-0.771025304801762,0.26648196309992,1.61139364262119,1.5665067808668,1.31259587774027,1.61339993397851,1.22805984391374
"B",1.11149855644378,1.7824886940913,0.387047800624268,0.778887915512805,1.1512495291924,-0.751159420677858,1.78305962342421,0.265651470842016,1.23983722427152,0.277666282332036,0.172491399248378,0.542577101430727,1.78557515111641,0.376892089259706,1.0493465082916,0.826361101984907
"D",-0.836037234253454,-0.590296434452118,0.141920318554425,-0.443037689238799,-0.521055650588568,0.638410465049927,-0.653493894364036,-0.631178052546766,0.026451691110998,0.258322886386852,0.576230860887947,0.272501144821471,-1.04790884934315,-0.398315007342882,-1.0777740727154,-0.372903596524125
"D",0.761267647409438,0.386869724611024,0.262900770687972,-0.229554021184126,0.767436055794035,0.711461252138263,0.253568719112538,0.222155868117198,1.35564862992783,1.26608313732923,0.771018321066154,0.52058725043745,0.567714733408992,-0.059064864745466,0.520206672073831,1.09753038918059
"C",-2.12330395563214,-1.94165742701826,-2.91917566852427,-1.452370900842,-1.19899871134015,-0.850926607643721,-1.71452873784999,-1.82045090174798,-1.90067520688923,-0.373147810488793,-2.25870108236005,-2.844312390223,-2.13083957489195,-1.40898366278779,-1.97695436820653,-0.798523367946528
"B",0.512765891863012,0.130993173139547,0.440041698229683,-0.50228513021758,-0.440597532606634,-0.638683516268952,0.273871096828247,-0.454212633489751,0.275489810635418,-0.122120551073852,-0.495271506006149,-0.0897026398599194,0.277627614533415,0.402189047863835,0.360359745449594,0.52219007746112
"D",-1.33148056187254,-1.01712983340172,0.427716570344879,-0.330517776308836,0.0821217825015692,0.84001984515642,-0.399325670628051,-0.468725833454847,0.553809074972571,0.400732428806747,0.667856166630917,1.21218968808394,-0.402473834593073,-1.26089354579667,-0.983802628418048,1.08665838260836
"B",0.311167692725586,-0.0829389099094244,0.998125133615719,-0.171238411469411,0.278855682107308,0.0808207025669933,0.301582589176998,0.177387280593501,0.675443092347411,0.982720126736935,1.60790364186652,0.255481465898384,0.237361348015558,0.0883668456828036,0.25412530660778,-0.128332480548607
"A",0.483580944072858,-0.00377291494884254,0.860875432710037,0.367886321752666,0.971104178246419,0.619014998486055,1.47693235153432,-0.00668808121116679,0.537819873284536,0.653435516064911,1.16481966751436,0.966345815383159,1.27764806692391,0.504261829858551,-0.222689888703051,0.732929182606023
"E",0.800110736518686,0.544041193294689,-0.742468263083483,0.629731141451133,-1.00717626423408,-0.596220990445911,0.230815017272636,0.962851166093288,-0.774187623178785,-1.48168926381147,-0.646956852473815,-0.911490983545726,0.286387412467239,0.852713232845387,0.22752912262837,-2.34667618355547
"B",1.07739657940637,1.03324034096201,1.06977205567275,0.441952376948279,0.536191642581491,0.239494700215444,1.38677726214465,0.694735342405048,1.15496418850434,0.501919152425866,0.826798090748784,0.988987710369579,1.00529516178928,0.47413559248704,0.829483437668838,0.989147009169896
"A",0.288803140342913,0.233035937523611,0.415472807933275,0.998803607519482,1.1523999862474,-1.00363704867193,0.845069721227377,0.707550251590073,0.786590105395654,0.134330839156728,0.0597383174270989,0.308203880201175,0.529885509320823,1.04779075917182,0.457573064154403,0.535778451279754
"B",0.385277849673352,0.59385594471901,-0.80119007126399,-0.455497285214808,-0.183326346315966,0.95712974458833,0.867061457286344,-1.42073367490009,-0.340055059146143,0.330491204447611,-0.0237320326175784,-0.512772735248268,0.916762465134442,0.0889709065412208,-0.127651429199287,0.207676590882446
"B",0.41569133380329,0.301478277988584,1.87198114970711,-0.151164386333935,0.295683294707406,1.83879875564288,0.564919466948053,-1.22837804561332,-0.562291305604465,0.239552465134626,1.49372129262549,1.76466722882591,0.746974312081202,0.911999856965095,0.298429453700418,0.923261211073096
"C",-1.88923317624599,-2.17730768418128,-1.25338675128559,-2.25565093750697,0.0771277894685746,-2.45418040672822,-1.84557682630532,-1.82018105243577,-1.80411229978278,-1.21821032076219,-1.59996972013917,-0.861499835152992,-2.22275532697062,-2.01995105475517,-1.84998041326441,-0.180378207741366
"A",1.36680628795708,1.05630870540118,-0.150975281991106,0.929437434613129,1.64830876480294,0.022787285904348,0.994415014290687,1.1206074205239,0.927404336293446,0.506911354528605,0.412123418758251,0.174944052479892,0.963159460638222,1.41460467660138,1.38241095895146,0.716987277599171
"A",-0.706169984363509,0.496529306860185,-0.638082348117668,0.909167884748258,0.806008323586596,0.472190231808792,0.711963823870249,0.276653696603753,0.495861350589386,-0.330164784160333,0.342804128445731,0.813854016619192,0.790860843251271,-0.719515326505795,0.333753913915881,0.792280662862203
"A",1.37358342504274,1.33736426332763,1.38563790469637,0.825135211746064,1.79716995574526,-0.12650467980377,1.53924561232324,1.46478261937279,0.920775435987828,0.956276827216997,1.04446542039998,0.779199209085612,0.663787294823117,0.904300786523955,0.588169763014932,0.784615342533915
"E",-1.14106319698239,-1.196446305755,-1.57800813995208,-0.926933844608632,-1.38149998251026,-0.991445692017771,-0.627802613921318,-1.21749314563949,-1.30983638511676,-0.739264812109049,-0.532909299903325,-1.93478753515358,-0.932348420249686,-0.677383156959073,-1.39408053006137,-2.13376333085478
"D",-0.250870379396491,0.421636816709178,1.45695660426167,-0.0992465534432817,0.368997145701867,1.56171867508069,0.266700096501748,-1.04214682245571,-0.178235303428885,0.784306669197809,1.15249274818295,1.25247669194605,-0.194215427751154,0.219434099568242,-0.43736766684735,0.946502331556736
"D",0.206597909437938,-0.0661254677868718,-0.219757519527606,-0.438685381418822,-0.61506427583704,1.51537316183141,0.136915267104289,-1.21441041056203,-0.450385278218535,-1.56768537961653,-0.376590807990632,1.62312710774271,0.205832288076441,0.771618350146038,-0.160144292461148,0.740287236362517
"A",0.56587269162148,0.437817254901807,-1.01932786243958,0.863955770730318,0.792453863444782,0.14329062706979,1.26384761830922,0.249472244688527,0.352129247964358,-0.10396147260159,-0.37450371119247,-0.379835602768489,1.21815655722956,1.15599281200314,0.436970992649096,0.42193945522304
"E",0.458407484659789,-0.649439468476153,-1.16904985500502,-0.199014135881814,-1.02196892659542,-0.882268658015399,0.0558937412203018,0.262234357268989,-0.901134740917439,-1.60789992173887,-1.56559060864472,-0.837703556158301,-0.878428503502932,1.1059928838493,-1.20600718955061,-1.5820008253306
"B",0.557670913803773,0.882631121632635,0.136455760610654,1.08656910389328,-0.89520178033844,1.22501415435456,1.06420757077142,1.09266921727663,0.406386954546675,0.324381814610443,0.187626110014148,-0.289550797003506,0.566506095911998,0.815584569335406,1.28087855200084,0.595211651368859
"D",-0.191750672904577,-0.0333280918635469,0.179778674409694,0.452729344868801,0.433477688128388,-0.0139230780293943,-0.262287127513399,0.0617128531433251,1.14617380446198,0.725202548298433,0.288532288052539,0.207822372807661,-0.209083363315817,0.72389995924345,0.440251001211448,0.726764238410222
"D",-1.24522346815678,-0.915651329255775,1.26302548048365,1.27619142334537,0.939476180725384,1.20588849422361,0.104012882872917,0.435201900102797,0.697966645842254,1.3642214873046,1.65076621861056,1.10181460846897,0.481305624132051,-0.0667459382937141,-0.110187497995772,1.01296997486396
"C",-1.67461999001597,-2.41429403873279,-1.08088117369375,-2.64994189267474,-0.943820845750313,-0.299898426348824,-2.52070607934419,-2.27898647922239,-1.25709408086263,0.409006394591119,-0.170667789507833,-1.25497179070969,-2.0689533815587,-1.9760623747148,-1.80414391874133,-0.780319457964335
"D",-0.134831373049411,-1.12600990953106,-0.88788969038976,-0.528847401686726,1.81914565882516,0.846128040276778,-1.29216408737171,-0.238934478389068,0.0671679515856412,1.48532423206644,0.518768096325274,-0.26615705537193,-0.424376153347017,-0.0805482636576984,-0.3009004126619,0.553776427282977
"B",0.472786550833871,1.03398663713471,0.322926842256736,0.467822390244656,-0.236854315709772,0.665263158898717,0.726656729817099,0.0144598920605267,0.723221600413896,0.702044317117889,0.385515334832933,0.0902781360231761,0.742769496116191,0.18547365854233,0.626572667940603,0.390621146453173
"A",1.42883583756364,0.878357243141325,0.884088938115583,0.600124098732475,0.662473244171759,0.980664097463264,0.381794526418742,1.05964494112323,-0.0232440504036255,1.34464952691447,-0.0471739596071615,-0.505786549607438,0.975641184322135,1.00447091985765,1.04631621189958,0.664111276903903
"E",1.21355070540131,1.32176225484316,-0.723322515990169,1.05290919507265,-1.37959036842775,-0.500267253165845,1.13070412395633,1.19594230894418,-1.18530813313939,-1.91855096454652,-1.99460891765703,-0.989207308667349,1.01046293426475,0.920880307096885,1.15523120340082,-0.899401598501466
"D",0.627273553617545,0.0417990218428229,0.733284852645867,-0.0405823156741948,1.70044745729617,1.70920544104695,0.448005342435799,0.403632463719546,0.133919191747128,0.655427210933347,1.24766678037699,1.5724373407859,-0.283264901653539,0.679937322271393,-0.446201906133505,1.16232767910284
"D",-0.195456469140778,0.207186069911576,-0.704520617067563,-0.328078145829994,-0.331742105660574,0.510747518128654,0.295063270110509,-0.975875351151876,0.883675655592755,0.208519000184973,-0.255597313646943,0.177688625410218,0.404263455456816,-0.32703662372772,-0.14619766952995,0.836144600382592
"B",-1.29122436758373,-0.692072179924539,-1.21930527684214,0.865367395624194,-0.191483120438417,0.303602933883037,0.437626065136941,0.181751799903942,0.25428205708238,-0.529560301323592,-0.366531119717928,0.00806071129581766,-1.05969588885823,0.527658066247094,-0.671414317652225,0.611375834321264
"A",1.63662574449805,2.40962140322038,1.55298403241394,2.00011398727697,0.491838894828332,0.924127132974914,1.36605881100909,1.45362200379737,0.623887897022814,-0.166499656154058,0.773940148203625,1.27103665846519,2.28097815283421,1.37575285799581,2.40963869146924,0.237432416446802
"A",1.17681862239704,1.20362405497189,1.32615715153184,0.952527100567605,-0.233585903653787,0.899719386080037,0.682440156325393,1.08315116273202,0.157422372743553,0.910828282458173,0.051143283432811,-0.268519051469543,0.998130878308264,1.11184084022111,1.64163842825528,0.815113184181223
"C",-2.05402719517611,-2.14323804016934,-0.0281902407976314,-1.7033392577138,-0.666607413214106,-0.656810614447176,-1.46399739683814,-1.89757794157865,-2.28484414199395,0.273797131399623,-0.400061905343716,-1.35450830231617,-1.72973571321418,-1.80616947742472,-2.35994585004457,-0.827818293653192
"E",0.20876947719347,-0.874784043302306,-0.256163432941601,-0.792408688709705,-0.237215447535534,-0.315046527726545,-0.943827921564215,0.273705886182387,-0.419123867625122,-0.594310493053859,-0.380117387658433,-0.012645012241573,-0.71176078137067,-0.168564792373752,-0.358664618912779,-0.546378457855596
